game_id,gameid_num,away,home,tm,line,min,fgm,fga,3pm,3pa,ftm,fta,off,def,tot,ast,pf,st,to,bs,ba,pts
20150313ATLPHX,21400974,ATL,PHX,PHX,225,240,32,78,10,26,13,21,11,34,45,19,14,7,18,6,6,87
20150313DETPOR,21400975,DET,POR,DET,300,240,41,91,7,25,10,12,11,25,36,23,14,5,6,2,2,99
20150313DETPOR,21400975,DET,POR,POR,-360,240,46,80,11,21,15,17,7,36,43,28,12,2,10,2,2,118
20150314BOSIND,21400976,BOS,IND,BOS,320,240,35,83,8,28,15,21,9,38,47,28,18,7,11,4,3,93
20150314BOSIND,21400976,BOS,IND,IND,-400,240,34,85,9,24,12,15,9,33,42,16,23,4,14,3,4,89
20150314SACWAS,21400977,SAC,WAS,SAC,450,240,35,77,6,19,21,28,11,25,36,24,17,4,16,3,6,97
20150314SACWAS,21400977,SAC,WAS,WAS,-600,240,43,81,13,26,14,17,9,32,41,28,25,8,13,6,3,113
20150314BKNPHI,21400978,BKN,PHI,BKN,240,240,37,84,2,17,18,26,7,38,45,20,16,9,16,5,8,94
20150314BKNPHI,21400978,BKN,PHI,PHI,-280,240,35,94,8,37,9,14,12,36,48,21,25,7,16,8,5,87
20150314MILMEM,21400979,MIL,MEM,MIL,250,240,30,72,5,19,18,27,8,29,37,17,18,6,15,3,3,83
20150314MILMEM,21400979,MIL,MEM,MEM,-300,240,37,78,8,14,14,16,8,28,36,23,21,10,14,3,3,96
20150314DETUTA,21400980,DET,UTA,DET,300,240,32,84,8,23,13,22,16,28,44,18,20,8,12,3,8,85
20150314DETUTA,21400980,DET,UTA,UTA,-360,240,33,69,6,14,16,24,10,35,45,17,17,8,15,8,3,88
20150314NYKGSW,21400981,NYK,GSW,NYK,2115,240,38,96,9,25,9,16,20,31,51,25,16,6,15,10,6,94
20150314NYKGSW,21400981,NYK,GSW,GSW,-3665,240,45,90,19,34,16,17,8,34,42,34,16,13,9,6,10,125
20150315CHIOKC,21400982,CHI,OKC,CHI,260,240,37,83,9,29,17,24,9,24,33,20,24,5,11,3,4,100
20150315CHIOKC,21400982,CHI,OKC,OKC,-320,240,40,87,8,21,21,30,17,35,52,16,23,4,16,4,3,109
20150315HOULAC,21400983,HOU,LAC,HOU,170,240,32,86,7,30,29,36,11,32,43,17,22,7,12,3,8,100
20150315HOULAC,21400983,HOU,LAC,LAC,-200,240,36,82,12,26,14,24,8,42,50,24,30,8,20,8,3,98
20150315DENNOP,21400984,DEN,NOP,DEN,280,290,46,104,10,31,16,20,12,40,52,25,21,9,11,4,14,118
20150315DENNOP,21400984,DEN,NOP,NOP,-340,290,46,99,6,22,13,21,15,43,58,32,20,3,18,14,4,111
20150315CLEORL,21400985,CLE,ORL,CLE,-700,240,45,76,18,35,15,19,3,31,34,26,21,9,16,6,1,123
20150315CLEORL,21400985,CLE,ORL,ORL,500,240,42,88,9,19,15,27,17,27,44,24,15,10,13,1,6,108
20150315MINSAS,21400986,MIN,SAS,MIN,1100,240,38,86,7,15,14,18,11,29,40,25,20,8,15,2,6,97
20150315MINSAS,21400986,MIN,SAS,SAS,-1800,240,49,84,12,22,13,15,6,36,42,38,17,13,14,6,2,123
20150315PORTOR,21400987,POR,TOR,POR,105,240,45,86,13,29,10,16,7,30,37,27,15,6,10,5,3,113
20150315PORTOR,21400987,POR,TOR,TOR,-125,240,37,78,5,18,18,23,9,33,42,20,22,5,15,3,5,97
20150315NYKPHX,21400988,NYK,PHX,NYK,600,240,32,73,5,14,20,30,6,29,35,22,22,10,13,2,1,89
20150315NYKPHX,21400988,NYK,PHX,PHX,-800,240,41,83,6,18,14,23,13,38,51,24,22,9,12,1,2,102
20150315ATLLAL,21400989,ATL,LAL,ATL,-270,240,34,76,5,23,18,27,7,27,34,25,14,9,10,6,4,91
20150315ATLLAL,21400989,ATL,LAL,LAL,230,240,34,85,7,18,11,15,19,35,54,21,22,6,21,4,6,86
20150316TORIND,21400990,TOR,IND,TOR,175,240,39,82,12,23,27,33,7,44,51,19,24,3,11,4,4,117
20150316TORIND,21400990,TOR,IND,IND,-210,240,38,88,2,19,20,25,4,32,36,21,22,7,4,4,4,98
20150316PORWAS,21400991,POR,WAS,POR,100,240,36,89,8,28,17,20,14,34,48,19,19,2,10,3,4,97
20150316PORWAS,21400991,POR,WAS,WAS,-120,240,41,82,7,12,16,26,6,37,43,25,17,5,6,4,3,105
20150316PHIBOS,21400992,PHI,BOS,PHI,350,240,34,84,8,24,13,24,9,31,40,20,20,7,16,4,3,89
20150316PHIBOS,21400992,PHI,BOS,BOS,-450,240,44,88,8,20,12,15,5,37,42,27,21,7,11,3,4,108
20150316DENMEM,21400993,DEN,MEM,DEN,700,240,30,81,8,18,13,21,10,27,37,14,24,13,15,5,5,81
20150316DENMEM,21400993,DEN,MEM,MEM,-1100,240,33,80,2,9,24,28,20,37,57,14,16,9,19,5,5,92
20150316BKNMIN,21400994,BKN,MIN,BKN,170,240,52,90,5,13,13,17,13,30,43,21,15,8,14,2,7,122
20150316BKNMIN,21400994,BKN,MIN,MIN,-200,240,41,88,9,15,15,17,13,23,36,27,15,6,16,7,2,106
20150316CLEMIA,21400995,CLE,MIA,CLE,-240,240,30,79,11,33,21,27,7,25,32,17,21,8,14,4,5,92
20150316CLEMIA,21400995,CLE,MIA,MIA,200,240,42,76,4,15,18,22,6,39,45,21,21,8,15,5,4,106
20150316OKCDAL,21400996,OKC,DAL,OKC,210,240,40,90,7,26,28,35,17,42,59,19,34,8,21,4,2,115
20150316OKCDAL,21400996,OKC,DAL,DAL,-250,240,42,89,10,25,25,35,8,29,37,27,27,9,12,2,4,119
20150316CHAUTA,21400997,CHA,UTA,CHA,165,240,23,78,5,19,15,18,6,30,36,9,11,5,7,4,5,66
20150316CHAUTA,21400997,CHA,UTA,UTA,-185,240,33,78,15,24,13,19,14,47,61,19,19,3,13,5,4,94
20150316ATLSAC,21400998,ATL,SAC,ATL,-185,240,38,84,12,31,22,30,9,30,39,25,24,11,12,5,5,110
20150316ATLSAC,21400998,ATL,SAC,SAC,165,240,38,81,7,20,20,25,9,36,45,23,29,7,20,5,5,103
20150316LALGSW,21400999,LAL,GSW,LAL,2000,240,39,85,8,15,19,21,10,35,45,24,19,11,18,5,7,105
20150316LALGSW,21400999,LAL,GSW,GSW,-9900,240,40,84,7,27,21,23,7,30,37,28,21,16,14,7,5,108
20150317MEMDET,21401000,MEM,DET,MEM,-200,240,35,80,10,18,15,17,11,31,42,28,22,9,16,2,5,95
20150317MEMDET,21401000,MEM,DET,DET,170,240,39,83,12,33,15,22,9,29,38,26,16,5,9,5,2,105
20150317SASNYK,21401001,SAS,NYK,SAS,-2000,265,36,94,3,14,25,30,15,34,49,17,20,7,11,5,10,100
20150317SASNYK,21401001,SAS,NYK,NYK,1000,265,41,91,3,14,19,27,15,35,50,22,20,7,11,10,5,104
20150317ORLHOU,21401002,ORL,HOU,ORL,550,240,38,89,6,22,12,17,12,28,40,19,21,8,10,6,6,94
20150317ORLHOU,21401002,ORL,HOU,HOU,-800,240,39,78,11,27,18,27,12,35,47,27,14,7,14,6,6,107
20150317MILNOP,21401003,MIL,NOP,MIL,250,240,32,86,4,20,16,21,9,40,49,20,22,4,10,12,6,84
20150317MILNOP,21401003,MIL,NOP,NOP,-300,240,29,83,8,25,19,26,10,40,50,26,20,6,13,6,12,85
20150317CHALAC,21401004,CHA,LAC,CHA,450,240,32,79,5,14,23,29,9,34,43,20,23,6,13,4,4,92
20150317CHALAC,21401004,CHA,LAC,LAC,-600,240,35,77,9,24,20,28,7,37,44,24,26,7,12,4,4,99
20150318BKNCLE,21401005,BKN,CLE,BKN,600,240,36,80,5,20,15,21,8,24,32,23,19,7,11,5,3,92
20150318BKNCLE,21401005,BKN,CLE,CLE,-900,240,45,82,15,29,12,20,11,32,43,32,17,2,11,3,5,117
20150318DETPHI,21401006,DET,PHI,DET,-110,240,29,88,8,26,17,19,18,33,51,18,18,8,18,7,10,83
20150318DETPHI,21401006,DET,PHI,PHI,-110,240,36,84,11,27,11,18,12,30,42,25,21,12,15,10,7,94
20150318PORMIA,21401007,POR,MIA,POR,-140,240,41,81,10,26,12,21,13,32,45,22,15,3,15,2,7,104
20150318PORMIA,21401007,POR,MIA,MIA,120,240,46,87,7,10,9,14,8,27,35,21,18,7,8,7,2,108
20150318MINTOR,21401008,MIN,TOR,MIN,600,240,42,87,6,17,10,15,12,33,45,21,20,7,18,4,3,100
20150318MINTOR,21401008,MIN,TOR,TOR,-900,240,35,79,12,29,23,27,8,31,39,25,15,6,12,3,4,105
20150318INDCHI,21401009,IND,CHI,IND,-105,240,32,81,6,19,16,21,5,33,38,16,23,3,9,8,4,86
20150318INDCHI,21401009,IND,CHI,CHI,-115,240,34,82,10,24,25,28,9,43,52,22,23,6,12,4,8,103
20150318SASMIL,21401010,SAS,MIL,SAS,-240,240,38,76,8,20,30,38,3,31,34,27,19,9,8,6,4,114
20150318SASMIL,21401010,SAS,MIL,MIL,200,240,39,80,7,14,18,24,11,32,43,28,26,5,12,4,6,103
20150318BOSOKC,21401011,BOS,OKC,BOS,240,240,44,84,13,34,17,28,11,28,39,32,28,10,20,5,2,118
20150318BOSOKC,21401011,BOS,OKC,OKC,-280,240,42,88,5,19,33,39,18,28,46,19,26,12,16,2,5,122
20150318ORLDAL,21401012,ORL,DAL,ORL,800,240,40,87,9,28,13,14,11,30,41,28,24,12,18,5,6,102
20150318ORLDAL,21401012,ORL,DAL,DAL,-1200,240,39,80,13,31,16,24,8,32,40,28,16,7,20,6,5,107
20150318LACSAC,21401013,LAC,SAC,LAC,-450,240,45,88,17,37,9,13,8,28,36,27,23,5,11,6,0,116
20150318LACSAC,21401013,LAC,SAC,SAC,350,240,38,79,3,17,26,32,9,35,44,18,18,7,10,0,6,105
20150318ATLGSW,21401014,ATL,GSW,ATL,250,240,31,87,8,22,25,30,15,29,44,24,20,14,15,4,7,95
20150318ATLGSW,21401014,ATL,GSW,GSW,-300,240,44,84,14,30,12,20,10,34,44,39,23,8,18,7,4,114
20150318WASUTA,21401015,WAS,UTA,WAS,135,240,33,63,6,11,16,23,6,35,41,16,21,4,21,3,5,88
20150318WASUTA,21401015,WAS,UTA,UTA,-155,240,34,82,4,22,12,24,14,22,36,21,19,9,9,5,3,84
20150319MINNYK,21401016,MIN,NYK,MIN,110,265,34,83,2,12,25,30,11,32,43,12,12,10,16,8,5,95
20150319MINNYK,21401016,MIN,NYK,NYK,-130,265,40,97,4,20,8,10,12,37,49,22,18,9,15,5,8,92
20150319DENHOU,21401017,DEN,HOU,DEN,250,240,42,93,13,36,11,19,6,36,42,23,28,8,15,3,4,108
20150319DENHOU,21401017,DEN,HOU,HOU,-300,240,37,83,12,30,32,40,10,39,49,27,19,8,16,4,3,118
20150319NOPPHX,21401018,NOP,PHX,NOP,130,240,31,83,5,18,5,10,9,36,45,19,18,4,9,4,8,72
20150319NOPPHX,21401018,NOP,PHX,PHX,-150,240,29,83,2,22,14,21,14,43,57,11,15,5,12,8,4,74
20150319UTALAL,21401019,UTA,LAL,UTA,165,240,25,62,9,25,21,31,2,34,36,19,17,11,14,8,3,80
20150319UTALAL,21401019,UTA,LAL,LAL,-185,240,31,77,3,11,8,17,9,34,43,20,22,9,14,3,8,73
20150320PORORL,21401020,POR,ORL,POR,-350,240,38,80,7,24,21,24,11,33,44,13,19,4,13,2,1,104
20150320PORORL,21401020,POR,ORL,ORL,290,240,43,94,5,12,20,24,18,32,50,22,22,9,7,1,2,111
20150320NYKPHI,21401021,NYK,PHI,NYK,200,240,25,69,8,16,23,26,7,30,37,16,16,7,18,8,7,81
20150320NYKPHI,21401021,NYK,PHI,PHI,-240,240,37,88,11,30,12,15,15,34,49,23,20,11,11,7,8,97
20150320MILBKN,21401022,MIL,BKN,MIL,110,315,49,129,8,16,21,29,38,43,81,23,31,11,17,9,7,127
20150320MILBKN,21401022,MIL,BKN,BKN,-130,315,46,107,11,25,26,34,16,37,53,31,25,9,15,7,9,129
20150320INDCLE,21401023,IND,CLE,IND,450,240,36,84,8,20,12,13,9,33,42,23,20,5,8,6,6,92
20150320INDCLE,21401023,IND,CLE,CLE,-600,240,35,82,9,26,16,21,11,34,45,18,16,4,9,6,6,95
20150320DENMIA,21401024,DEN,MIA,DEN,290,240,37,79,7,27,10,19,10,25,35,21,20,11,16,7,7,91
20150320DENMIA,21401024,DEN,MIA,MIA,-350,240,43,81,7,16,15,19,10,34,44,23,17,8,16,7,7,108
20150320TORCHI,21401025,TOR,CHI,TOR,100,240,30,79,10,25,22,26,12,24,36,20,19,6,6,4,7,92
20150320TORCHI,21401025,TOR,CHI,CHI,-120,240,42,79,9,28,15,17,13,34,47,32,21,4,12,7,4,108
20150320ATLOKC,21401026,ATL,OKC,ATL,100,240,41,82,13,29,20,25,7,27,34,20,16,9,11,4,6,115
20150320ATLOKC,21401026,ATL,OKC,OKC,-120,240,43,84,13,30,24,26,10,34,44,26,19,6,12,6,4,123
20150320MEMDAL,21401027,MEM,DAL,MEM,125,240,41,77,8,18,22,32,6,32,38,19,30,7,15,3,3,112
20150320MEMDAL,21401027,MEM,DAL,DAL,-145,240,34,76,8,22,25,36,9,32,41,14,29,6,17,3,3,101
20150320BOSSAS,21401028,BOS,SAS,BOS,400,240,35,88,5,20,14,20,14,33,47,19,19,10,15,2,4,89
20150320BOSSAS,21401028,BOS,SAS,SAS,-500,240,38,81,5,23,20,23,7,38,45,31,14,11,13,4,2,101
20150320CHASAC,21401029,CHA,SAC,CHA,-200,240,36,91,6,18,13,16,7,29,36,16,18,10,13,3,3,91
20150320CHASAC,21401029,CHA,SAC,SAC,170,240,37,78,9,21,18,25,11,37,48,21,17,4,21,3,3,101
20150320NOPGSW,21401030,NOP,GSW,NOP,1000,240,33,77,11,22,19,22,9,33,42,22,17,4,20,3,6,96
20150320NOPGSW,21401030,NOP,GSW,GSW,-2000,240,44,88,5,19,19,23,12,30,42,29,19,9,10,6,3,112
20150320WASLAC,21401031,WAS,LAC,WAS,250,240,37,86,6,19,19,23,8,28,36,27,16,6,9,2,6,99
20150320WASLAC,21401031,WAS,LAC,LAC,-300,240,45,86,12,23,11,17,8,38,46,33,21,5,14,6,2,113
20150321BKNIND,21401032,BKN,IND,BKN,320,240,46,75,6,12,25,31,3,32,35,21,18,4,8,4,2,123
20150321BKNIND,21401032,BKN,IND,IND,-400,240,45,90,8,23,13,18,11,28,39,22,23,3,9,2,4,111
20150321CHIDET,21401033,CHI,DET,CHI,-155,240,33,77,6,21,19,24,8,37,45,22,11,2,11,1,6,91
20150321CHIDET,21401033,CHI,DET,DET,135,240,44,90,11,26,8,10,6,38,44,28,20,9,4,6,1,107
20150321PHXHOU,21401034,PHX,HOU,PHX,300,240,46,92,8,15,17,24,14,35,49,20,16,10,14,5,5,117
20150321PHXHOU,21401034,PHX,HOU,HOU,-360,240,41,87,10,34,10,12,4,32,36,28,21,7,18,5,5,102
20150321PORMEM,21401035,POR,MEM,POR,130,240,33,76,6,22,14,15,5,39,44,15,17,6,17,3,1,86
20150321PORMEM,21401035,POR,MEM,MEM,-150,240,37,89,11,18,12,16,11,34,45,21,16,10,10,1,3,97
20150321UTAGSW,21401036,UTA,GSW,UTA,400,240,32,73,10,22,17,21,8,27,35,19,19,5,15,2,3,91
20150321UTAGSW,21401036,UTA,GSW,GSW,-500,240,38,78,8,18,22,26,7,30,37,25,17,11,10,3,2,106
20150322CLEMIL,21401037,CLE,MIL,CLE,-380,240,42,84,13,31,11,16,9,27,36,22,12,14,13,1,5,108
20150322CLEMIL,21401037,CLE,MIL,MIL,310,240,38,70,3,12,11,14,6,33,39,23,14,10,23,5,1,90
20150322MIAOKC,21401038,MIA,OKC,MIA,150,240,32,81,3,18,8,15,13,28,41,13,15,7,18,6,7,75
20150322MIAOKC,21401038,MIA,OKC,OKC,-170,240,40,90,6,18,7,13,21,30,51,25,17,11,17,7,6,93
20150322SASATL,21401039,SAS,ATL,SAS,105,240,46,82,7,17,15,17,10,33,43,30,14,8,16,4,2,114
20150322SASATL,21401039,SAS,ATL,ATL,-125,240,38,80,12,24,7,7,6,23,29,25,15,13,18,2,4,95
20150322NOPLAC,21401040,NOP,LAC,NOP,450,240,38,75,12,22,12,16,9,32,41,21,21,7,18,4,7,100
20150322NOPLAC,21401040,NOP,LAC,LAC,-600,240,42,91,7,23,16,23,16,26,42,25,17,10,10,7,4,107
20150322NYKTOR,21401041,NYK,TOR,NYK,750,240,35,84,8,19,11,16,12,26,38,24,23,9,11,4,1,89
20150322NYKTOR,21401041,NYK,TOR,TOR,-1200,240,39,75,4,11,24,29,8,36,44,22,14,4,16,1,4,106
20150322WASSAC,21401042,WAS,SAC,WAS,-175,240,35,87,3,17,13,18,16,28,44,21,18,7,16,3,2,86
20150322WASSAC,21401042,WAS,SAC,SAC,155,240,40,79,8,17,21,23,4,30,34,24,17,12,16,2,3,109
20150322DETBOS,21401043,DET,BOS,DET,200,265,39,89,9,26,18,30,11,45,56,24,21,5,14,10,5,105
20150322DETBOS,21401043,DET,BOS,BOS,-240,265,38,105,8,27,13,17,18,41,59,24,23,7,13,5,10,97
20150322DENORL,21401044,DEN,ORL,DEN,-115,240,42,90,12,28,23,30,18,31,49,30,19,11,13,6,4,119
20150322DENORL,21401044,DEN,ORL,ORL,-105,240,41,85,4,17,14,17,11,29,40,26,26,7,18,4,6,100
20150322CHAMIN,21401045,CHA,MIN,CHA,-210,240,45,89,6,18,13,16,13,29,42,21,16,8,7,3,1,109
20150322CHAMIN,21401045,CHA,MIN,MIN,175,240,41,74,4,11,12,16,3,29,32,24,17,5,13,1,3,98
20150322DALPHX,21401046,DAL,PHX,DAL,-200,240,37,96,5,19,13,22,15,25,40,21,22,9,12,1,7,92
20150322DALPHX,21401046,DAL,PHX,PHX,170,240,39,76,6,21,14,23,9,40,49,22,23,10,19,7,1,98
20150322PHILAL,21401047,PHI,LAL,PHI,170,240,32,89,9,27,14,21,13,26,39,22,21,4,8,6,9,87
20150322PHILAL,21401047,PHI,LAL,LAL,-200,240,39,81,5,14,18,22,13,39,52,21,21,4,13,9,6,101
20150323HOUIND,21401048,HOU,IND,HOU,-125,240,31,65,13,24,35,37,4,31,35,16,25,11,19,5,5,110
20150323HOUIND,21401048,HOU,IND,IND,105,240,40,90,8,24,12,19,16,24,40,21,23,7,18,5,5,100
20150323BOSBKN,21401049,BOS,BKN,BOS,180,240,47,92,6,22,10,14,8,39,47,25,21,7,9,4,5,110
20150323BOSBKN,21401049,BOS,BKN,BKN,-220,240,32,89,1,17,26,30,16,32,48,15,13,7,11,5,4,91
20150323MEMNYK,21401050,MEM,NYK,MEM,-1600,240,41,79,7,12,14,19,9,30,39,22,19,4,10,2,6,103
20150323MEMNYK,21401050,MEM,NYK,NYK,900,240,32,76,4,18,14,17,8,29,37,22,18,4,17,6,2,82
20150323CHACHI,21401051,CHA,CHI,CHA,260,240,28,81,8,20,22,28,11,40,51,11,25,2,10,8,7,86
20150323CHACHI,21401051,CHA,CHI,CHI,-320,240,37,82,3,16,21,29,6,40,46,21,20,5,6,7,8,98
20150323MINUTA,21401052,MIN,UTA,MIN,450,265,37,78,12,19,20,25,11,26,37,19,23,10,19,4,11,106
20150323MINUTA,21401052,MIN,UTA,UTA,-600,265,38,87,9,28,19,31,21,25,46,21,20,11,17,11,4,104
20150323WASGSW,21401053,WAS,GSW,WAS,550,240,27,81,3,11,19,26,5,33,38,15,15,5,11,2,6,76
20150323WASGSW,21401053,WAS,GSW,GSW,-800,240,39,95,13,33,16,21,19,43,62,23,14,9,11,6,2,107
20150324TORDET,21401054,TOR,DET,TOR,-175,240,35,75,7,23,27,29,12,31,43,19,20,2,12,4,3,104
20150324TORDET,21401054,TOR,DET,DET,155,240,40,93,12,29,16,24,20,22,42,26,21,5,7,3,4,108
20150324MIAMIL,21401055,MIA,MIL,MIA,-130,240,33,75,8,19,14,18,8,26,34,18,20,11,18,4,9,88
20150324MIAMIL,21401055,MIA,MIL,MIL,110,240,36,87,4,17,13,17,20,33,53,25,23,8,20,9,4,89
20150324LALOKC,21401056,LAL,OKC,LAL,425,240,44,85,9,19,20,27,8,20,28,22,17,10,10,7,2,117
20150324LALOKC,21401056,LAL,OKC,OKC,-550,240,48,86,11,21,20,23,13,36,49,29,20,7,16,2,7,127
20150324SASDAL,21401057,SAS,DAL,SAS,-165,240,36,85,8,28,14,18,9,34,43,16,20,12,16,5,2,94
20150324SASDAL,21401057,SAS,DAL,DAL,145,240,42,87,7,22,10,13,10,39,49,21,19,6,16,2,5,101
20150324PHISAC,21401058,PHI,SAC,PHI,350,240,40,81,13,28,13,21,7,37,44,18,29,6,20,11,9,106
20150324PHISAC,21401058,PHI,SAC,SAC,-450,240,35,97,7,20,30,38,20,30,50,21,20,10,10,9,11,107
20150324GSWPOR,21401059,GSW,POR,GSW,-300,240,50,83,12,26,10,11,6,40,46,37,18,4,13,5,2,122
20150324GSWPOR,21401059,GSW,POR,POR,250,240,39,92,15,34,15,19,12,23,35,23,14,9,10,2,5,108
20150325BKNCHA,21401060,BKN,CHA,BKN,140,240,39,91,3,14,10,11,5,41,46,28,18,6,9,8,7,91
20150325BKNCHA,21401060,BKN,CHA,CHA,-160,240,36,91,3,12,13,20,10,41,51,23,17,4,11,7,8,88
20150325LACNYK,21401061,LAC,NYK,LAC,-3000,240,44,78,11,28,12,18,6,33,39,31,17,12,15,7,3,111
20150325LACNYK,21401061,LAC,NYK,NYK,0,240,29,82,5,23,17,19,7,27,34,14,15,8,20,3,7,80
20150325ATLORL,21401062,ATL,ORL,ATL,-450,240,39,90,10,31,7,10,12,33,45,21,17,9,13,8,3,95
20150325ATLORL,21401062,ATL,ORL,ORL,350,240,32,78,3,16,16,20,10,32,42,19,14,7,17,3,8,83
20150325INDWAS,21401063,IND,WAS,IND,135,240,38,85,9,26,18,28,9,34,43,21,23,7,10,2,4,103
20150325INDWAS,21401063,IND,WAS,WAS,-155,240,33,75,5,14,30,38,6,40,46,13,23,6,10,4,2,101
20150325MIABOS,21401064,MIA,BOS,MIA,320,240,34,77,9,24,16,23,8,30,38,23,28,7,16,6,4,93
20150325MIABOS,21401064,MIA,BOS,BOS,-400,240,28,69,5,19,25,37,10,33,43,16,25,8,16,4,6,86
20150325CHITOR,21401065,CHI,TOR,CHI,-160,240,45,74,12,23,14,17,2,29,31,26,16,4,8,6,1,116
20150325CHITOR,21401065,CHI,TOR,TOR,140,240,39,83,9,21,16,19,10,25,35,16,16,6,7,1,6,103
20150325CLEMEM,21401066,CLE,MEM,CLE,-120,240,43,84,14,34,11,13,11,38,49,30,18,6,18,5,6,111
20150325CLEMEM,21401066,CLE,MEM,MEM,100,240,37,85,4,17,11,16,9,23,32,18,15,9,8,6,5,89
20150325LALMIN,21401067,LAL,MIN,LAL,100,265,39,92,6,26,17,18,14,34,48,21,23,8,16,4,5,101
20150325LALMIN,21401067,LAL,MIN,MIN,-120,265,33,78,6,22,27,30,9,31,40,14,16,8,17,5,4,99
20150325HOUNOP,21401068,HOU,NOP,HOU,-110,240,40,81,6,22,9,12,12,31,43,29,22,7,18,4,9,95
20150325HOUNOP,21401068,HOU,NOP,NOP,-110,240,34,75,5,15,20,32,12,25,37,20,16,8,13,9,4,93
20150325PHIDEN,21401069,PHI,DEN,PHI,600,240,35,84,14,34,15,22,13,36,49,17,22,14,16,12,4,99
20150325PHIDEN,21401069,PHI,DEN,DEN,-900,240,29,84,8,29,19,27,13,36,49,13,22,8,16,4,12,85
20150325PORUTA,21401070,POR,UTA,POR,105,240,34,81,7,27,17,20,11,34,45,19,18,4,14,5,2,92
20150325PORUTA,21401070,POR,UTA,UTA,-125,240,35,80,4,16,15,23,11,32,43,12,20,11,9,2,5,89
20150325OKCSAS,21401071,OKC,SAS,OKC,290,240,36,90,6,18,13,14,10,27,37,16,15,7,10,1,4,91
20150325OKCSAS,21401071,OKC,SAS,SAS,-350,240,51,88,13,21,15,19,11,38,49,28,12,7,10,4,1,130
20150325SACPHX,21401072,SAC,PHX,SAC,320,240,40,81,8,21,20,23,8,35,43,27,24,8,19,3,6,108
20150325SACPHX,21401072,SAC,PHX,PHX,-400,240,38,87,6,25,17,26,14,32,46,16,19,10,18,6,3,99
20150326INDMIL,21401073,IND,MIL,IND,155,240,30,71,14,30,33,43,12,29,41,18,28,7,19,4,3,107
20150326INDMIL,21401073,IND,MIL,MIL,-175,240,39,73,9,19,24,34,6,24,30,26,34,10,16,3,4,111
20150327DETORL,21401074,DET,ORL,DET,-140,240,42,90,7,18,20,27,12,29,41,22,12,10,5,6,2,111
20150327DETORL,21401074,DET,ORL,ORL,120,240,43,82,3,15,8,8,8,32,40,31,24,3,16,2,6,97
20150327LACPHI,21401075,LAC,PHI,LAC,-1000,240,44,82,12,29,19,31,8,48,56,28,24,8,16,2,1,119
20150327LACPHI,21401075,LAC,PHI,PHI,700,240,36,86,11,31,15,27,8,32,40,17,25,11,13,1,2,98
20150327CHAWAS,21401076,CHA,WAS,CHA,170,290,36,104,8,25,27,35,10,51,61,25,17,11,11,11,9,107
20150327CHAWAS,21401076,CHA,WAS,WAS,-200,290,44,113,9,25,13,22,17,55,72,25,26,9,16,9,11,110
20150327MIAATL,21401077,MIA,ATL,MIA,310,240,32,82,11,35,11,15,11,30,41,20,20,9,18,6,4,86
20150327MIAATL,21401077,MIA,ATL,ATL,-380,240,37,72,6,18,19,24,5,33,38,31,13,12,16,4,6,99
20150327CLEBKN,21401078,CLE,BKN,CLE,-450,240,37,81,8,30,16,20,6,34,40,17,19,10,16,4,1,98
20150327CLEBKN,21401078,CLE,BKN,BKN,350,240,40,86,9,23,17,19,10,36,46,21,18,6,15,1,4,106
20150327BOSNYK,21401079,BOS,NYK,BOS,-700,240,29,69,4,20,34,43,9,35,44,18,17,6,16,1,2,96
20150327BOSNYK,21401079,BOS,NYK,NYK,500,240,38,87,7,24,9,14,9,27,36,23,31,9,12,2,1,92
20150327LALTOR,21401080,LAL,TOR,LAL,330,240,29,84,4,17,21,29,16,30,46,14,19,6,12,2,4,83
20150327LALTOR,21401080,LAL,TOR,TOR,-400,240,36,75,7,18,15,21,8,32,40,25,19,8,10,4,2,94
20150327MINHOU,21401081,MIN,HOU,MIN,1025,240,37,76,6,14,30,34,6,25,31,26,13,6,13,1,6,110
20150327MINHOU,21401081,MIN,HOU,HOU,-1600,240,44,83,20,44,12,17,13,28,41,34,26,10,17,6,1,120
20150327GSWMEM,21401082,GSW,MEM,GSW,-165,240,39,90,16,31,13,17,14,29,43,28,17,15,14,5,2,107
20150327GSWMEM,21401082,GSW,MEM,MEM,145,240,34,76,5,13,11,15,8,32,40,19,18,9,19,2,5,84
20150327SACNOP,21401083,SAC,NOP,SAC,230,240,35,79,7,15,11,18,10,27,37,14,14,5,11,4,9,88
20150327SACNOP,21401083,SAC,NOP,NOP,-270,240,43,84,9,20,7,12,12,35,47,25,16,5,12,9,4,102
20150327DALSAS,21401084,DAL,SAS,DAL,350,240,31,82,4,18,10,15,15,32,47,15,21,9,18,4,4,76
20150327DALSAS,21401084,DAL,SAS,SAS,-450,240,37,84,9,26,11,14,13,37,50,28,19,8,14,4,4,94
20150327UTADEN,21401085,UTA,DEN,UTA,115,240,32,81,5,27,22,31,14,28,42,20,19,12,13,7,4,91
20150327UTADEN,21401085,UTA,DEN,DEN,-135,240,39,76,13,24,16,23,8,33,41,23,23,8,17,4,7,107
20150327PORPHX,21401086,POR,PHX,POR,-125,240,36,89,7,26,8,18,15,39,54,15,18,4,13,4,1,87
20150327PORPHX,21401086,POR,PHX,PHX,105,240,32,87,6,20,11,12,11,37,48,14,19,5,13,1,4,81
20150328ATLCHA,21401087,ATL,CHA,ATL,220,240,37,86,15,30,11,14,7,29,36,32,17,6,10,4,6,100
